Index,accX,accY,accZ,girX,girY,girZ,Time(ms)
103,-0.7175,-0.2409,0.325,-0.4046,-0.9695,-0.6947,32457
104,-0.7199,-0.2402,0.3218,-1.4885,-1.8321,-0.5649,32477
105,-0.706,-0.2504,0.3232,-1.1603,-2.0763,-0.4351,32497
106,-0.704,-0.2507,0.3147,-0.5649,-1.2595,0.1221,32517
107,-0.7048,-0.2516,0.323,-1.2214,-1.084,0.1221,32537
108,-0.7048,-0.2521,0.3333,-1.1298,-1.5267,-1.0076,32557
109,-0.696,-0.2519,0.3257,-0.9771,-0.8473,-0.8168,32577
110,-0.7182,-0.2504,0.332,-1.5573,0.229,-1.1527,32597
111,-0.716,-0.2575,0.3335,-0.7634,-1.3893,-1.8473,32617
112,-0.7084,-0.2495,0.3269,-2.1145,-0.5038,-0.0611,32637
113,-0.7187,-0.2551,0.3381,-1.6412,-1.6565,-1.2061,32657
114,-0.7026,-0.2651,0.3235,0.4656,-1.2824,-1.0687,32677
115,-0.7101,-0.2592,0.3276,1,0.3435,0.2366,32697
116,-0.7197,-0.2492,0.3337,1.229,-0.3817,0.145,32717
117,-0.7043,-0.2536,0.3333,1.4885,-0.7481,0.0611,32737
118,-0.7126,-0.2368,0.3335,0.2901,0.3664,0.8626,32757
119,-0.7189,-0.2421,0.3298,-0.6718,-0.8473,-0.4733,32777
120,-0.7087,-0.247,0.3289,-2.2519,-1.9618,-0.3435,32797
121,-0.6972,-0.2538,0.3279,-1.0611,-0.8855,0.0229,32817
122,-0.7099,-0.2558,0.3323,0.7328,-0.145,0.2519,32837
123,-0.7075,-0.2514,0.3381,1.3817,-0.7023,0.1908,32857
124,-0.7057,-0.2433,0.3413,-0.0076,-1.0611,0.5191,32877
125,-0.706,-0.2477,0.3369,-1.5496,-1.5267,-0.0916,32897
126,-0.7075,-0.2468,0.3291,-2.626,-1.0153,0.6107,32917
127,-0.7097,-0.2519,0.332,-2.8015,-0.9542,0.4427,32937
128,-0.7011,-0.2595,0.3286,-1.7023,-0.3206,0.458,32957
129,-0.705,-0.2578,0.3359,-0.7405,0.542,0.7176,32977
130,-0.7065,-0.2587,0.3286,-0.7786,0.9695,1,32997
131,-0.7062,-0.2595,0.3367,-0.4275,0.8092,0.3969,33017
132,-0.7194,-0.2541,0.3359,-1.7328,-0.2977,0.4962,33037
133,-0.6994,-0.2563,0.3342,-1.6641,-1.2824,0.145,33057
134,-0.7038,-0.2661,0.3291,-1.2214,1.0458,0.1298,33077
135,-0.7158,-0.2634,0.3237,-0.5649,0.687,-0.2214,33097
136,-0.7104,-0.2617,0.3254,-0.626,-0.1374,-0.1069,33117
137,-0.7082,-0.2607,0.3325,-0.6718,0.4351,0.4809,33137
138,-0.6996,-0.2568,0.3201,0.7939,1.0382,0.687,33157
139,-0.7099,-0.2453,0.3293,-1.229,0.8092,1.458,33177
140,-0.7123,-0.2536,0.3359,-1.1527,-0.2901,-0.1985,33197
141,-0.7016,-0.2482,0.3245,-0.1069,0.9389,0.8855,33217
142,-0.7148,-0.2548,0.3398,-1.2061,0.8015,0.4733,33237
143,-0.7011,-0.2612,0.3298,-0.6565,0.5115,0.2519,33257
144,-0.7033,-0.258,0.3193,1.4198,2.8473,0.8244,33277
145,-0.7224,-0.2446,0.3289,-0.2061,1.3893,1.5802,33297
146,-0.7114,-0.248,0.3306,-1.374,-1.4809,0.4275,33317
147,-0.6962,-0.2629,0.3252,-0.6107,1.0687,0.2977,33337
148,-0.7153,-0.2568,0.3247,1.4046,3.4427,1.0687,33357
149,-0.7248,-0.2499,0.3286,0.4504,1.1679,1.3206,33377
150,-0.7079,-0.2592,0.3318,-0.9466,-0.5573,0.8321,33397
151,-0.7045,-0.2617,0.3213,0.855,2.2137,0.8397,33417
152,-0.7238,-0.2536,0.3315,0.6565,2.1832,1.4733,33437
153,-0.7131,-0.2477,0.3289,-0.2672,-0.3206,0.374,33457
154,-0.7092,-0.2529,0.325,0.2748,1.4198,-0.0763,33477
155,-0.7184,-0.2558,0.3313,0.4809,1.6336,-0.2672,33497
156,-0.7192,-0.256,0.3176,0.8702,1.0534,0.1908,33517
157,-0.7153,-0.2553,0.3303,0.229,-0.0992,0.6031,33537
158,-0.7094,-0.249,0.323,0.3359,0.3359,0.3893,33557
159,-0.7165,-0.2431,0.3257,0.0458,1.0763,0.9542,33577
160,-0.7138,-0.2441,0.3262,-0.229,-0.3206,0.3511,33597
161,-0.7021,-0.247,0.3118,0.2824,0.8931,0.8092,33617
162,-0.7192,-0.249,0.323,-0.4275,1.3893,0.374,33637
163,-0.7202,-0.2546,0.3303,-0.3282,0.2595,-0.1221,33657
164,-0.717,-0.2538,0.3274,-1.1985,-0.4885,0.4351,33677
165,-0.7116,-0.2585,0.3262,-0.4122,-0.084,0.0458,33697
166,-0.7106,-0.2529,0.3225,0.458,0.7634,0.1908,33717
167,-0.7214,-0.2451,0.3311,0.542,0.916,0.6107,33737
168,-0.7153,-0.2458,0.3242,-0.4046,0.1069,0.3664,33757
169,-0.7128,-0.2497,0.3232,-0.0458,0.4122,0.7023,33777
170,-0.7104,-0.2477,0.3252,-0.6641,0.0763,1.1603,33797
171,-0.7114,-0.2499,0.3181,-1.3359,0.2595,0.3893,33817
172,-0.7158,-0.2578,0.3296,-1.0687,0.4504,0.2748,33837
173,-0.7199,-0.2551,0.3328,-0.855,-0.3435,0.3282,33857
174,-0.7087,-0.2546,0.3235,-1.3664,-0.626,0.2672,33877
175,-0.7087,-0.2609,0.3237,-0.3282,0.9389,0.0992,33897
0,0.063,-0.3764,0.7183,9.2901,2.5878,-13.0687,36077
1,0.1028,-0.3188,0.7896,5.3282,1.8397,-9.7786,36097
2,0.1212,-0.3107,0.7751,4.626,3.1221,-5.4046,36117
3,0.1121,-0.3139,0.7861,3.9313,0.3817,-3.5573,36137
4,0.1339,-0.3085,0.783,1.8244,0.1527,-0.3893,36157
5,0.1346,-0.3198,0.7839,0.7786,1.145,4.3969,36177
6,0.1483,-0.3283,0.8123,-2.2214,-1.4809,10.084,36197
7,0.0855,-0.3884,0.8979,-5,-13.7099,14.5725,36217
8,0.0291,-0.895,0.2676,4.3359,-26.3969,15.8321,36237
9,0.2525,-0.2526,0.7466,-23.5649,-62.7252,36.9924,36257
10,0.0919,-0.2536,0.8777,-60.458,-44.8397,43.2824,36277
11,0.0406,-0.5239,0.9636,-86.1221,-54.7557,29.5191,36297
12,0.3399,-0.6164,0.7747,-101.8321,-71.9084,54.3969,36317
13,0.4576,-0.6352,0.6987,-100.4504,-5.2137,128.0382,36337
14,0.0469,-0.8574,0.8826,-91.6489,30.7252,137.3588,36357
15,0.0425,-0.8288,0.843,-95.3817,38.2061,109.4046,36377
16,-0.0453,-0.8027,0.7258,-97.5267,43.6107,131.1756,36397
17,-0.1481,-0.7165,0.635,-98.7481,44.2901,148.6641,36417
18,-0.2385,-0.6506,0.5752,-101.3893,40.2519,162.3206,36437
19,-0.2414,-0.5837,0.4885,-113.2595,33.0458,150.7252,36457
20,-0.3574,-0.2734,0.3845,-122.0534,26.0534,168.5725,36477
21,-0.4086,-0.4785,0.3311,-146.7328,13.7405,173.229,36497
22,-0.4926,-0.2707,0.2751,-186.9313,-6.8244,213.5191,36517
23,-0.6855,-0.0402,0.3137,-197.1145,-35.6794,224.2672,36537
24,-0.6623,-0.5112,0.229,-221.8244,-69.6565,241.6107,36557
25,-0.6284,-0.5639,0.1362,-224.5343,-93.6489,202.9466,36577
26,-0.5869,-0.4831,0.0315,-233.1603,-103.8321,189.3969,36597
27,-0.654,-0.4948,0.0278,-232.9313,-109.9008,178.2824,36617
28,-0.6928,-0.487,0.0161,-229.916,-127.1679,157.7405,36637
29,-0.7211,-0.4809,0.0225,-220.2519,-155.6488,148.4122,36657
30,-0.6389,-0.4692,-0.0793,-200.9237,-164.0458,131.0382,36677
31,-0.5974,-0.4833,-0.1367,-168.8626,-155.7786,133.3053,36697
32,-0.5949,-0.445,-0.0872,-139.1679,-136.8626,124.3511,36717
33,-0.6364,-0.3564,-0.0039,-121.6412,-125.0763,112.1145,36737
34,-0.6953,-0.2763,0.0662,-115.3588,-128.3817,102.3206,36757
35,-0.6784,-0.2722,0.0332,-115.1832,-135.4046,84.4809,36777
36,-0.6445,-0.2475,0.022,-105.0687,-134.9466,85.1832,36797
37,-0.5917,-0.1928,0.0452,-99.8626,-122.6641,66.6794,36817
38,-0.621,-0.1452,0.0701,-93.7863,-109.4809,66.3969,36837
39,-0.6552,-0.173,0.1628,-97.6489,-108.7099,61.8931,36857
40,-0.6218,-0.1601,0.1514,-103.3664,-110.5343,52.1298,36877
41,-0.5766,-0.2377,0.1055,-102.4122,-103.3588,43.0382,36897
42,-0.5727,-0.2795,0.1494,-88.7786,-91.2061,31.5191,36917
43,-0.5871,-0.2451,0.2019,-76.6031,-81.5267,23.0153,36937
44,-0.592,-0.2021,0.2075,-73.7557,-76.6947,18.2977,36957
45,-0.5844,-0.2238,0.1755,-70.2366,-70.855,13.4046,36977
46,-0.6054,-0.2553,0.1558,-68.8702,-61.5115,10.2061,36997
47,-0.6323,-0.2805,0.1775,-60.7023,-51.916,2.0458,37017
48,-0.663,-0.2734,0.2458,-52.5191,-49.9008,-3.5496,37037
49,-0.6296,-0.3168,0.3113,-39.4885,-55.6794,4.3969,37057
50,-0.5727,-0.2875,0.342,-26.6031,-35.2519,4.6641,37077
51,-0.6296,-0.2878,0.3337,-24.7786,-16.5878,2.8397,37097
52,-0.7275,-0.2516,0.3264,-27.916,-11.9466,-1.916,37117
53,-0.7744,-0.2263,0.3469,-38.687,-20.6031,-4.0687,37137
54,-0.7375,-0.2634,0.3091,-51.5267,-32.6565,-6.145,37157
55,-0.6808,-0.3281,0.2571,-48.4885,-33.0382,-8.3893,37177
56,-0.6596,-0.3466,0.2463,-34.626,-23.1985,-7.542,37197
57,-0.6747,-0.3295,0.259,-24.9389,-18.3817,-7.0534,37217
58,-0.6725,-0.308,0.2441,-20.8244,-18.4504,-6.7176,37237
59,-0.6362,-0.3083,0.2427,-17.5573,-18.1069,-7.0229,37257
60,-0.5876,-0.3305,0.2288,-11.2672,-10.7939,-5.9008,37277
61,-0.5707,-0.3554,0.22,-1.5802,0.1679,-2.4504,37297
62,-0.5859,-0.3635,0.2153,12.1985,14.9237,-0.4351,37317
63,-0.6476,-0.343,0.2197,22.4275,23.2824,1.1679,37337
64,-0.695,-0.2883,0.2131,26.1908,22.0153,0.6565,37357
65,-0.7241,-0.268,0.2429,20.6641,16.8473,-2.1069,37377
66,-0.7202,-0.2856,0.2725,13.1756,10.4962,-4.4809,37397
67,-0.684,-0.2946,0.2847,13.3359,10.9695,-4.5496,37417
68,-0.6733,-0.2805,0.2791,16.3969,16.1527,-1.0458,37437
69,-0.7043,-0.2639,0.2659,19.4427,19.5038,0.5038,37457
70,-0.7353,-0.246,0.2717,17.8779,18.9313,-0.0992,37477
71,-0.7621,-0.2382,0.2891,13.2366,12.9924,-2.313,37497
72,-0.7582,-0.2438,0.2778,9.2672,6.8855,-4.2824,37517
73,-0.7443,-0.246,0.2837,6.5267,5.0916,-3.5191,37537
74,-0.7465,-0.2553,0.2981,4.3206,5.313,-2.1527,37557
75,-0.7597,-0.2421,0.3042,2.145,4.0229,-1.6489,37577
76,-0.7817,-0.2302,0.3062,-2.1603,-0.5802,-1.5115,37597
77,-0.79,-0.2145,0.2871,-8.1603,-8.1374,-0.7176,37617
78,-0.7756,-0.228,0.3059,-14.2443,-15.3206,-0.7863,37637
79,-0.736,-0.2692,0.2859,-18.7328,-17.0687,-1.7557,37657
80,-0.7238,-0.2717,0.3074,-21.5573,-17.9313,-1.6107,37677
81,-0.7231,-0.279,0.3137,-23.9771,-20.5802,-2.7939,37697
82,-0.7082,-0.2888,0.2939,-25.7328,-20.7023,-4.2595,37717
83,-0.7177,-0.2866,0.2654,-26.9389,-19.9084,-2.9771,37737
84,-0.728,-0.3146,0.2637,-26.5802,-22.084,-2.8015,37757
85,-0.7072,-0.3107,0.2637,-24.5802,-24.5725,-2.374,37777
86,-0.6852,-0.3124,0.2659,-23.2672,-23.3664,-2.5115,37797
87,-0.6581,-0.3102,0.2737,-21.9389,-20.855,-2.9542,37817
88,-0.6447,-0.3007,0.2246,-18.4656,-15.8931,-3.5344,37837
89,-0.6203,-0.3298,0.2261,-11.7023,-10.0153,-2.9237,37857
90,-0.5917,-0.3842,0.2659,-4.3359,-2.0229,0.145,37877
91,-0.5744,-0.426,0.2605,10.3206,9.4122,3.0229,37897
92,-0.602,-0.3932,0.2454,27.0382,21.771,4.1374,37917
93,-0.6484,-0.3171,0.2549,29.4046,27.5573,4.0992,37937
94,-0.7009,-0.2934,0.27,19.6183,24.1756,1.6718,37957
95,-0.7202,-0.3015,0.2791,9.5496,14.9389,-1.9618,37977
96,-0.6848,-0.3144,0.2517,6.9008,11.2443,-3.4733,37997
97,-0.6733,-0.3276,0.2727,10.8702,15.6336,-1.9389,38017
98,-0.6974,-0.3195,0.2842,15.2672,18.0229,-0.3817,38037
99,-0.7158,-0.2868,0.2791,16.2214,16.374,1.2214,38057
100,-0.7231,-0.2775,0.2627,14.855,13.5802,1.3206,38077
101,-0.7172,-0.2914,0.2815,12.1908,11.7939,0.374,38097
102,-0.7216,-0.2892,0.2778,10.3435,12.0916,1,38117
103,-0.7536,-0.2639,0.2695,9.8779,11.5878,2.8015,38137
104,-0.7714,-0.2526,0.2722,8.0153,6.4198,2.8779,38157
105,-0.7585,-0.2524,0.2783,2.2824,1.4122,1.7557,38177
106,-0.7558,-0.2453,0.2751,-3.9924,-2.1603,0.5954,38197
107,-0.7563,-0.2333,0.2837,-9.7863,-5.6412,-0.6031,38217
108,-0.7516,-0.2238,0.2993,-15.7405,-10.0763,-1.5115,38237
109,-0.7375,-0.256,0.281,-21,-12.8015,-2.4885,38257
110,-0.7248,-0.2905,0.2898,-23.8092,-16.229,-5,38277
111,-0.6962,-0.31,0.2971,-25.0153,-18.4275,-6.6107,38297
112,-0.6845,-0.3061,0.271,-26.458,-17.0458,-6.3588,38317
113,-0.7082,-0.3178,0.2441,-28.2214,-17.0458,-5.1298,38337
114,-0.717,-0.3342,0.2278,-25.0992,-19.916,-5.8855,38357
115,-0.6984,-0.3298,0.2412,-20.6794,-22.0305,-4.6412,38377
116,-0.6638,-0.3452,0.2671,-17.3053,-22.3588,-4.6412,38397
117,-0.6318,-0.3461,0.2527,-13.5802,-17.1985,-4.2214,38417
118,-0.6157,-0.3537,0.2339,-6.0611,-8.084,-3.7557,38437
119,-0.6186,-0.3796,0.2356,4.0992,1.9847,-1.6183,38457
120,-0.6144,-0.4023,0.2429,12.7481,9.0229,2.2443,38477
121,-0.6262,-0.382,0.2476,19.5114,16.6336,5.1908,38497
122,-0.6691,-0.33,0.2463,22.2977,20.1374,4.2061,38517
123,-0.6938,-0.3073,0.2427,20.7023,17.0687,2.0229,38537
124,-0.6909,-0.3266,0.2615,15.5267,13.1527,0.3511,38557
125,-0.6777,-0.3339,0.2742,15.145,11.5725,0.1145,38577
126,-0.6701,-0.3088,0.2795,16.8855,14.5267,0.542,38597
127,-0.6843,-0.3015,0.2744,17.2748,16.8015,0.8473,38617
128,-0.7043,-0.2934,0.2734,15.771,15.1145,0.2519,38637
129,-0.7062,-0.2978,0.2534,15.3817,12.9389,0.1298,38657
130,-0.7048,-0.3234,0.2852,14.8473,11.0916,0.6183,38677
131,-0.704,-0.3117,0.2695,16.0763,10.5725,3.2519,38697
132,-0.728,-0.2709,0.2795,15.6412,11.8092,6.0382,38717
133,-0.7604,-0.2563,0.2771,13.7023,8.4351,4.9084,38737
134,-0.7609,-0.2429,0.3091,6.6107,2.6183,3.6794,38757
135,-0.7524,-0.2394,0.2932,-0.9847,-1.626,3.2366,38777
136,-0.7599,-0.2289,0.2905,-8.0153,-4.7481,1.8931,38797
137,-0.7599,-0.228,0.3115,-15.7863,-10.1603,-0.3359,38817
138,-0.737,-0.2621,0.2817,-23.1069,-13.4122,-3.2977,38837
139,-0.7204,-0.2973,0.2915,-25.4809,-16.2137,-5.8626,38857
140,-0.6979,-0.31,0.2969,-25.7481,-18.7176,-6.5725,38877
141,-0.6811,-0.3083,0.2854,-26.1069,-18.4427,-6.0382,38897
142,-0.7016,-0.2975,0.2532,-28.0076,-16.9695,-4.2595,38917
143,-0.7245,-0.3349,0.2375,-25.6107,-21.0382,-5.0916,38937
144,-0.7167,-0.3227,0.2507,-22.7099,-26.458,-5.4504,38957
145,-0.6728,-0.3349,0.2605,-20.542,-28.2672,-5.6183,38977
146,-0.6181,-0.3471,0.2729,-15.4733,-21.626,-5.1298,38997
147,-0.5903,-0.3762,0.262,-8.3893,-9.687,-2.771,39017
148,-0.5888,-0.393,0.2473,1.9389,2.1603,-0.2519,39037
149,-0.6035,-0.4081,0.2456,13.1145,10.5267,3.5038,39057
150,-0.6191,-0.3932,0.2407,22.2519,16.7634,4.6489,39077
151,-0.6498,-0.3264,0.2466,27.3664,19.7786,5.145,39097
152,-0.6772,-0.3159,0.2649,23.7634,19.4733,4.1985,39117
153,-0.6904,-0.3224,0.2952,18.2824,16.313,1.3664,39137
154,-0.6882,-0.3242,0.2866,15.5344,12.7786,-0.5725,39157
155,-0.6679,-0.3132,0.2898,14.5878,12.9924,-0.8321,39177
156,-0.6667,-0.3171,0.2764,15.855,16.5038,-0.1221,39197
157,-0.6948,-0.3078,0.2649,17.5954,17.8931,1.313,39217
158,-0.706,-0.3178,0.2869,17.8473,15.8168,0.916,39237
159,-0.7036,-0.2985,0.2795,17.2366,13.2061,1.5649,39257
160,-0.716,-0.2885,0.2673,15.3969,12.687,2.4962,39277
161,-0.7438,-0.2658,0.2886,12.7481,9.9618,2.3053,39297
162,-0.7438,-0.257,0.2986,7.7939,5.5878,1.3435,39317
163,-0.7419,-0.2575,0.2986,1.3893,2.1145,0.0305,39337
164,-0.7553,-0.2612,0.2996,-4.7786,-1.3664,-1.2748,39357
165,-0.7587,-0.2514,0.302,-10.1679,-7.6412,-0.7939,39377
166,-0.7316,-0.2709,0.2954,-15.313,-10.6336,-0.8779,39397
167,-0.7184,-0.301,0.2939,-17.8626,-10.2901,-2.542,39417
168,-0.7231,-0.3105,0.3257,-19.4275,-13.313,-3.3969,39437
169,-0.6994,-0.3044,0.3049,-22.4275,-18.2824,-4.916,39457
170,-0.674,-0.3051,0.2744,-25.2214,-18.2672,-5.3053,39477
171,-0.6769,-0.3112,0.2429,-25.0458,-14.3359,-5.0153,39497
172,-0.7136,-0.3476,0.2231,-21.7176,-17.313,-4.3817,39517
173,-0.6979,-0.332,0.241,-16.3511,-22.6336,-3.5954,39537
174,-0.6564,-0.3425,0.2566,-13.7786,-23.5267,-2.5954,39557
175,-0.6157,-0.3351,0.2559,-11.2824,-17.2595,-1.3359,39577
0,0.2134,-0.4147,0.3491,11.4962,12.458,3.1832,41917
1,0.0833,-0.3193,0.7793,9.3588,2.7099,-3.5649,41937
2,0.076,-0.3166,0.7849,9.1679,-4.5954,-4.0992,41957
3,0.0953,-0.3015,0.7805,7.1069,-3.8092,3.4275,41977
4,0.0767,-0.3329,0.8132,-0.1679,-5.8855,1.1679,41997
5,0.0276,-0.351,0.8572,-9.4122,-20.8473,-3.8931,42017
6,0.2625,-0.206,0.7388,-17.8015,-32.3282,-2.5344,42037
7,0.1309,-0.2746,0.8054,-25.5344,-28.9847,7.1908,42057
8,-0.0031,-0.3522,0.8682,-16.9313,-19.3817,19.2443,42077
9,0.0877,-0.33,0.8733,-26.8626,-39.5802,16.1603,42097
10,0.0596,-0.3198,0.9138,-54.3664,-53.2366,11.542,42117
11,0.1216,-0.3972,0.8921,-71.3206,-58.9695,6.1756,42137
12,0.313,-0.579,0.8342,-99.2061,-46.6412,42.145,42157
13,0.314,-0.7197,0.7866,-90.7939,-7.9771,77.5496,42177
14,0.1553,-0.6786,0.8418,-89.687,10.4198,90.6183,42197
15,0.0494,-0.6647,0.8513,-111.9542,12.1374,100.6412,42217
16,-0.0314,-0.6484,0.7839,-139.0763,7.1908,124.5191,42237
17,-0.1125,-0.6808,0.6904,-158.9389,-1.4275,140.5191,42257
18,-0.1701,-0.683,0.5916,-166.3282,-11.2214,152.0763,42277
19,-0.1374,-0.7997,0.4744,-172.4733,-19.5114,143.6488,42297
20,-0.2184,-0.4599,0.396,-177.3053,-19.3969,147.7405,42317
21,-0.1889,-1.1044,0.2996,-208.9924,-15.9847,140.5802,42337
22,-0.3884,-0.5068,0.2214,-226.0458,-21.8473,156.2748,42357
23,-0.5468,-0.1081,0.1257,-245.0382,-47.084,162.9008,42377
24,-0.6039,-0.6696,0.1802,-229.2595,-88.5191,162.6565,42397
25,-0.6525,-0.6147,0.126,-205.8779,-149.771,145.9695,42417
26,-0.5312,-0.7072,-0.0261,-190.9924,-168.7634,167.4198,42437
27,-0.4094,-0.6462,-0.1482,-177.3969,-159.5802,157.6718,42457
28,-0.4279,-0.6154,-0.167,-157.8321,-132.5649,138.8779,42477
29,-0.5246,-0.5932,-0.104,-134.4275,-118.2901,122.3053,42497
30,-0.6042,-0.5641,-0.032,-111.4657,-124.9542,113.1221,42517
31,-0.6015,-0.5146,-0.0664,-89.8931,-133.4275,107.2977,42537
32,-0.5842,-0.4697,-0.0833,-70.9237,-130.5343,105.9389,42557
33,-0.5817,-0.4399,-0.0598,-51.8702,-121.7328,100.855,42577
34,-0.5969,-0.3808,-0.0405,-44.1374,-116.5954,96.0153,42597
35,-0.6354,-0.329,0.0186,-44.855,-114.6718,91.9542,42617
36,-0.6503,-0.3,0.0344,-51.8397,-118.5649,84.2137,42637
37,-0.6335,-0.2919,0.0247,-51.1298,-119.4657,78.1298,42657
38,-0.6059,-0.2951,0.0522,-44.458,-113.6489,74.6107,42677
39,-0.6052,-0.2558,0.0645,-42.1069,-104.8473,71.626,42697
40,-0.6264,-0.2165,0.0835,-44.2519,-97.6641,65.0229,42717
41,-0.6413,-0.1896,0.1069,-50.916,-94.916,57.8702,42737
42,-0.6472,-0.1913,0.1587,-58.4504,-94.4733,52.0992,42757
43,-0.6454,-0.2326,0.1633,-63.3282,-93.5191,44.7634,42777
44,-0.6484,-0.2426,0.1772,-63.7786,-91.3969,41.7634,42797
45,-0.6374,-0.2468,0.1851,-56.5802,-87.0611,37.9618,42817
46,-0.6086,-0.2458,0.186,-51.4198,-78.6107,36.1832,42837
47,-0.6164,-0.2429,0.2488,-50.1145,-72.374,31.3359,42857
48,-0.6137,-0.2426,0.248,-49.0153,-65.4351,27.4733,42877
49,-0.6313,-0.225,0.2659,-48.3893,-58.1069,22.6947,42897
50,-0.6391,-0.2646,0.2507,-45.0916,-55.0153,16.4962,42917
51,-0.6396,-0.2844,0.2507,-41.3053,-50.8321,11.3359,42937
52,-0.6411,-0.2819,0.3013,-35.5344,-46.916,10.0916,42957
53,-0.6191,-0.269,0.3403,-26.542,-31.7481,10.3969,42977
54,-0.6672,-0.2595,0.3411,-22.3893,-18.8168,9.9924,42997
55,-0.739,-0.2499,0.3333,-27.1069,-17.145,5.1756,43017
56,-0.7377,-0.2495,0.3508,-38.0153,-24.6336,-1.3588,43037
57,-0.7016,-0.2639,0.3372,-49.1221,-29.7176,-3.9008,43057
58,-0.6713,-0.3039,0.3176,-47.5725,-26.6183,-1.1985,43077
59,-0.663,-0.3344,0.29,-36.5267,-21.1908,-2,43097
60,-0.6584,-0.3203,0.2874,-24.7557,-15.5191,-2.3817,43117
61,-0.6689,-0.2866,0.2827,-19.6718,-10.8397,-5,43137
62,-0.6745,-0.2722,0.259,-20.0992,-11.855,-6.9924,43157
63,-0.6791,-0.2673,0.2463,-22.3664,-13.6565,-8.4504,43177
64,-0.6713,-0.2731,0.2368,-21.374,-15.6412,-7.855,43197
65,-0.6357,-0.2841,0.24,-19.6031,-15.8626,-4.4504,43217
66,-0.5998,-0.3354,0.2407,-14.2977,-9.8626,-0.3664,43237
67,-0.5803,-0.3632,0.2178,-1.626,0.1298,0.6031,43257
68,-0.5776,-0.3688,0.2134,13.855,14.855,1.3359,43277
69,-0.623,-0.34,0.2085,23.542,24.3435,3.0687,43297
70,-0.6669,-0.3093,0.2585,20.9389,22.7481,1.8626,43317
71,-0.6823,-0.3022,0.2827,12.9847,15.9389,-0.4962,43337
72,-0.674,-0.2983,0.2588,10.1145,13.9618,-3.3511,43357
73,-0.6821,-0.2849,0.2695,9.4962,16,-4.9695,43377
74,-0.6938,-0.2919,0.2822,9.3664,16.3588,-4.5573,43397
75,-0.6967,-0.2849,0.2925,9.2214,16.2061,-4.5267,43417
76,-0.7067,-0.2719,0.3074,5.9847,15.9542,-4.5344,43437
77,-0.7228,-0.2741,0.3093,2.4351,14.9084,-4.1908,43457
78,-0.7245,-0.2748,0.3042,0.0382,14.1145,-4.5038,43477
79,-0.7219,-0.2726,0.2617,-0.6718,16.2595,-4.9695,43497
80,-0.7392,-0.2851,0.2478,-1.5496,17.6183,-4.5344,43517
81,-0.768,-0.2883,0.25,-3.1679,14.084,-3.9618,43537
82,-0.7775,-0.291,0.2512,-3.6183,7.9847,-2.3359,43557
83,-0.7748,-0.2941,0.241,-5.1069,-1.084,-0.2137,43577
84,-0.7626,-0.2978,0.2266,-7.8015,-8.0534,0.6565,43597
85,-0.7375,-0.2975,0.2471,-7.8397,-11.9924,0.1374,43617
86,-0.7062,-0.2993,0.2783,-8.6107,-12.4122,-0.1374,43637
87,-0.7109,-0.2983,0.2983,-10.1527,-11.1069,0.1527,43657
88,-0.7219,-0.2744,0.2991,-12.0992,-12.5649,0.0916,43677
89,-0.7197,-0.2805,0.2717,-14,-15.5496,-1.1832,43697
90,-0.7138,-0.3193,0.25,-14.1832,-15.5267,-1.8931,43717
91,-0.7089,-0.2939,0.228,-11.9313,-14.0916,-1.8092,43737
92,-0.7292,-0.2966,0.2415,-12.6718,-17,-0.374,43757
93,-0.7165,-0.3036,0.2507,-13.4809,-20.6641,-1.3435,43777
94,-0.7067,-0.3068,0.2607,-13.3969,-22.6641,-0.9237,43797
95,-0.6899,-0.3251,0.2625,-11.2061,-23.4656,-0.7939,43817
96,-0.6694,-0.3256,0.2615,-7.3511,-21.4351,-0.1221,43837
97,-0.6716,-0.3234,0.2817,-5.4656,-18.9008,1.229,43857
98,-0.6633,-0.3185,0.2854,-4.1603,-18.8321,1.7634,43877
99,-0.6464,-0.3122,0.2922,-2.0992,-18.084,1.5191,43897
100,-0.6306,-0.3159,0.2971,-0.0534,-15.1374,1.0916,43917
101,-0.6096,-0.2961,0.2932,2.8702,-10.855,1,43937
102,-0.5703,-0.3029,0.3149,7.2672,-0.5344,4.0076,43957
103,-0.569,-0.3493,0.3103,12.542,14.8168,4.9389,43977
104,-0.6225,-0.3232,0.314,16.3206,25.9466,3.0534,43997
105,-0.6965,-0.308,0.3066,13.5496,26.2748,0.313,44017
106,-0.7143,-0.3017,0.2905,6.4351,18.2672,-0.9695,44037
107,-0.6948,-0.321,0.2593,2.9618,14.5267,-2.8321,44057
108,-0.6926,-0.3234,0.2759,2.0229,16.8397,-3.2748,44077
109,-0.7187,-0.3259,0.2981,3.6412,17.8168,-3.1145,44097
110,-0.7419,-0.3215,0.2834,6.9924,14.2519,-3.0534,44117
111,-0.728,-0.3188,0.26,11.0611,11.9389,-1.9695,44137
112,-0.7143,-0.3261,0.2537,10.8015,11.2748,-0.687,44157
113,-0.7148,-0.3329,0.2659,7.1908,10.4885,0.313,44177
114,-0.7289,-0.3249,0.2649,7.1221,7.9771,1.2595,44197
115,-0.7375,-0.3134,0.2478,8.2214,5.0458,3.6565,44217
116,-0.7534,-0.2946,0.2769,8.2366,0.1298,4.6641,44237
117,-0.7409,-0.2766,0.3127,6.3969,-4.916,5.5496,44257
118,-0.7314,-0.2546,0.2954,2.0763,-5.1756,4.0611,44277
